ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice
2363,20-04-2024,Delhi,Bangalore,Delhi-Bangalore,2108,28,Road,BlueDart,118048,41316,5278,164642,2.789407699,25.09444735,110.45
2883,20-04-2024,Kolkata,Bangalore,Kolkata-Bangalore,471,13,Air,VRLLogistics,24492,11021,612,36125,5.899885677,30.50795848,110.45
711,20-04-2024,Bangalore,Mumbai,Bangalore-Mumbai,1730,24,Rail,DHL,62280,15570,2476,80326,1.934633911,19.38351219,110.45
2087,20-04-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,2276,7,Rail,SpiceJetCargo,23898,5974,1334,31206,1.958699473,19.14375441,110.45
3947,20-04-2024,Pune,Ahmedabad,Pune-Ahmedabad,1781,17,Rail,VRLLogistics,45415,11353,3044,59812,1.975492948,18.98114091,110.45
1995,21-04-2024,Kolkata,Bangalore,Kolkata-Bangalore,1746,30,Rail,VRLLogistics,78570,19642,5996,104208,1.989461627,18.84884078,110.45
1290,21-04-2024,Bangalore,Delhi,Bangalore-Delhi,1723,20,Road,DHL,68920,24122,4380,97422,2.827103889,24.76032108,110.45
2693,21-04-2024,Mumbai,Delhi,Mumbai-Delhi,2107,20,Air,IndigoCargo,168560,75852,6521,250933,5.954746084,30.22798914,110.45
805,21-04-2024,Mumbai,Delhi,Mumbai-Delhi,2183,28,Road,IndigoCargo,122248,42786,3537,168571,2.757852889,25.38158995,110.45
2861,21-04-2024,Pune,Ahmedabad,Pune-Ahmedabad,640,19,Road,BlueDart,24320,8512,1862,34694,2.853125,24.53450164,110.45
1117,21-04-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1823,19,Rail,VRLLogistics,51955,12988,2984,67927,1.961110951,19.12052645,110.45
1354,21-04-2024,Delhi,Kolkata,Delhi-Kolkata,1868,5,Rail,VRLLogistics,14010,3502,845,18357,1.965417559,19.07719126,110.45
4399,21-04-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,595,7,Air,BlueDart,16660,7497,1280,25437,6.107322929,29.47281519,110.45
3943,21-04-2024,Chennai,Hyderabad,Chennai-Hyderabad,2395,9,Road,DHL,43110,15088,2680,60878,2.824309905,24.78399422,110.45
3,21-04-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,812,23,Rail,IndigoCargo,28014,7003,878,35895,1.921985436,19.50968101,110.45
2500,21-04-2024,Hyderabad,Chennai,Hyderabad-Chennai,1662,11,Road,IndianRail,36564,12797,962,50323,2.752598184,25.42972398,110.45
3403,22-04-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,970,11,Rail,BlueDart,16005,4001,650,20656,1.935895033,19.36967467,109.09
3788,22-04-2024,Bangalore,Mumbai,Bangalore-Mumbai,1686,25,Rail,SpiceJetCargo,63225,15806,2841,81872,1.942396204,19.30574555,109.09
3364,22-04-2024,Delhi,Bangalore,Delhi-Bangalore,1032,19,Road,DHL,39216,13725,1876,54817,2.795644635,25.03785322,109.09
3113,22-04-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,744,19,Air,IndigoCargo,56544,25444,1366,83354,5.896576118,30.52522974,109.09
1714,22-04-2024,Chennai,Mumbai,Chennai-Mumbai,1760,7,Road,BlueDart,24640,8624,1588,34852,2.828896104,24.74463445,109.09
891,22-04-2024,Hyderabad,Pune,Hyderabad-Pune,726,6,Rail,IndigoCargo,6534,1633,190,8357,1.918503214,19.54050497,109.09
4362,23-04-2024,Delhi,Mumbai,Delhi-Mumbai,2107,6,Road,SpiceJetCargo,25284,8849,825,34958,2.765227021,25.31323302,109.09
2679,23-04-2024,Delhi,Pune,Delhi-Pune,1723,19,Air,IndianRail,130948,58926,8191,198065,6.050187861,29.75083937,109.09
3760,23-04-2024,Chennai,Bangalore,Chennai-Bangalore,1212,10,Air,IndianRail,48480,21816,3569,73865,6.094471947,29.53496243,109.09
4124,23-04-2024,Pune,Kolkata,Pune-Kolkata,1086,9,Road,DHL,19548,6841,501,26890,2.751176591,25.44068427,109.09
1232,23-04-2024,Hyderabad,Pune,Hyderabad-Pune,798,9,Road,SpiceJetCargo,14364,5027,868,20259,2.820802005,24.81366306,109.09
4786,23-04-2024,Pune,Mumbai,Pune-Mumbai,2335,9,Rail,BlueDart,31522,7880,1684,41086,1.955079705,19.17928248,109.09
1310,23-04-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,903,10,Rail,IndianRail,13545,3386,1036,17967,1.989700997,18.84566149,109.09
4925,23-04-2024,Mumbai,Kolkata,Mumbai-Kolkata,1440,14,Road,DHL,40320,14112,1092,55524,2.754166667,25.41603631,109.09
2530,24-04-2024,Kolkata,Chennai,Kolkata-Chennai,832,20,Road,IndianRail,33280,11648,2078,47006,2.824879808,24.77981534,109.09
2458,24-04-2024,Kolkata,Bangalore,Kolkata-Bangalore,1944,28,Air,SpiceJetCargo,217728,97977,11935,327640,6.01925338,29.90385789,109.09
4488,24-04-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1116,23,Rail,SpiceJetCargo,38502,9625,2544,50671,1.974092255,18.99508595,109.09
3049,24-04-2024,Kolkata,Pune,Kolkata-Pune,2397,19,Road,DHL,91086,31880,3159,126125,2.769360824,25.2765114,109.09
3436,24-04-2024,Mumbai,Chennai,Mumbai-Chennai,334,16,Road,IndigoCargo,10688,3740,531,14959,2.799214072,25.00167123,109.09
2851,24-04-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1419,6,Road,IndianRail,17028,5959,728,23715,2.785412262,25.1275564,109.09
2047,24-04-2024,Chennai,Kolkata,Chennai-Kolkata,576,16,Road,IndigoCargo,18432,6451,639,25522,2.769314236,25.27623227,109.09
4635,24-04-2024,Kolkata,Bangalore,Kolkata-Bangalore,2325,26,Road,VRLLogistics,120900,42315,6911,170126,2.814325889,24.87274138,109.09
1225,25-04-2024,Bangalore,Pune,Bangalore-Pune,2469,23,Rail,IndigoCargo,85180,21295,5133,111608,1.9653794,19.08017346,109.09
3342,25-04-2024,Bangalore,Pune,Bangalore-Pune,2410,25,Road,SpiceJetCargo,120500,42175,7770,170445,2.828962656,24.74405233,109.09
3131,25-04-2024,Chennai,Kolkata,Chennai-Kolkata,2383,10,Rail,VRLLogistics,35745,8936,2651,47332,1.986235837,18.87940505,109.09
2749,25-04-2024,Kolkata,Mumbai,Kolkata-Mumbai,2119,8,Road,IndianRail,33904,11866,797,46567,2.746991505,25.4815642,109.09
72,25-04-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,584,22,Road,SpiceJetCargo,25696,8993,1451,36140,2.812889166,24.88378528,109.09
385,25-04-2024,Hyderabad,Delhi,Hyderabad-Delhi,864,27,Air,DHL,93312,41990,7101,142403,6.104381001,29.48673834,109.09
4521,25-04-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1339,8,Rail,SpiceJetCargo,16068,4017,719,20804,1.942120986,19.30878677,109.09
4329,25-04-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1067,10,Road,BlueDart,21340,7468,454,29262,2.742455483,25.52115371,109.09
3500,25-04-2024,Mumbai,Pune,Mumbai-Pune,795,27,Air,VRLLogistics,85860,38637,2171,126668,5.901141393,30.50257366,109.09
1333,25-04-2024,Pune,Delhi,Pune-Delhi,1661,10,Rail,IndigoCargo,24915,6228,1134,32277,1.943226972,19.29547356,109.09
1653,26-04-2024,Bangalore,Mumbai,Bangalore-Mumbai,2398,25,Rail,VRLLogistics,89925,22481,2311,114717,1.913544621,19.59692112,109.09
4801,26-04-2024,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,856,25,Road,BlueDart,42800,14979,968,58747,2.745186916,25.49747221,109.09
2828,26-04-2024,Delhi,Chennai,Delhi-Chennai,1153,23,Road,BlueDart,53038,18563,3316,74917,2.82503111,24.77808775,109.09
476,26-04-2024,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,361,30,Air,SpiceJetCargo,43320,19494,2720,65534,6.051154201,29.74639119,109.09
4720,26-04-2024,Mumbai,Chennai,Mumbai-Chennai,996,7,Air,BlueDart,27888,12549,1641,42078,6.035283993,29.82318551,109.09
3799,26-04-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,2197,30,Rail,VRLLogistics,98865,24716,4340,127921,1.940843575,19.32129986,109.09
299,26-04-2024,Chennai,Mumbai,Chennai-Mumbai,1328,14,Road,SpiceJetCargo,37184,13014,2097,52295,2.812768933,24.88574434,109.09
25,26-04-2024,Delhi,Mumbai,Delhi-Mumbai,1373,5,Air,VRLLogistics,27460,12357,2096,41913,6.105316824,29.48249946,109.09
814,26-04-2024,Bangalore,Kolkata,Bangalore-Kolkata,1491,26,Rail,SpiceJetCargo,58149,14537,2135,74821,1.930067585,19.4290373,109.09
4451,27-04-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,2034,28,Air,IndigoCargo,227808,102513,14345,344666,6.05186824,29.74270743,109.09
3163,27-04-2024,Mumbai,Bangalore,Mumbai-Bangalore,1186,5,Road,BlueDart,11860,4151,689,16700,2.81618887,24.85628743,109.09
4942,27-04-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,996,18,Air,IndigoCargo,71712,32270,4534,108516,6.052878179,29.73755022,109.09
4199,27-04-2024,Pune,Kolkata,Pune-Kolkata,1235,21,Road,SpiceJetCargo,51870,18154,3448,73472,2.832928475,24.70873258,109.09
2871,28-04-2024,Mumbai,Chennai,Mumbai-Chennai,738,22,Rail,IndigoCargo,24354,6088,1334,31776,1.957132299,19.1591138,109.09
264,28-04-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2177,22,Rail,VRLLogistics,71841,17960,3755,93556,1.953397085,19.19705845,109.09
4359,28-04-2024,Chennai,Pune,Chennai-Pune,1465,20,Rail,BlueDart,43950,10987,2139,57076,1.947986348,19.24977223,109.09
2627,28-04-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,819,29,Air,IndigoCargo,95004,42751,6320,144075,6.066060376,29.67273989,109.09
529,28-04-2024,Delhi,Hyderabad,Delhi-Hyderabad,548,6,Road,VRLLogistics,6576,2301,499,9376,2.851581509,24.54138225,109.09
4299,28-04-2024,Ahmedabad,Pune,Ahmedabad-Pune,1205,30,Road,IndigoCargo,72300,25305,4144,101749,2.814633472,24.87002329,109.09
1429,29-04-2024,Pune,Ahmedabad,Pune-Ahmedabad,1210,20,Road,DHL,48400,16940,2427,67767,2.800289256,24.99741762,109.63
315,29-04-2024,Kolkata,Hyderabad,Kolkata-Hyderabad,400,27,Air,IndigoCargo,43200,19440,1232,63872,5.914074074,30.43587174,109.63
4266,29-04-2024,Pune,Delhi,Pune-Delhi,1931,30,Road,IndianRail,115860,40551,5150,161561,2.788900397,25.09949802,109.63
2331,29-04-2024,Bangalore,Kolkata,Bangalore-Kolkata,1406,10,Air,BlueDart,56240,25308,3417,84965,6.043029872,29.78638263,109.63
204,29-04-2024,Pune,Kolkata,Pune-Kolkata,390,15,Road,IndianRail,11700,4094,262,16056,2.744615385,25.4982561,109.63
1519,29-04-2024,Bangalore,Mumbai,Bangalore-Mumbai,691,5,Road,IndigoCargo,6910,2418,316,9644,2.791316932,25.07258399,109.63
3717,29-04-2024,Ahmedabad,Pune,Ahmedabad-Pune,1318,20,Air,DHL,105440,47448,4832,157720,5.983308042,30.08369262,109.63
2148,29-04-2024,Pune,Delhi,Pune-Delhi,1356,29,Road,VRLLogistics,78648,27526,5367,111541,2.836461194,24.67792112,109.63
1813,30-04-2024,Delhi,Bangalore,Delhi-Bangalore,2241,17,Road,IndigoCargo,76194,26667,5138,107999,2.834842639,24.6918953,109.63
3862,30-04-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,793,30,Road,SpiceJetCargo,47580,16653,2483,66716,2.804371585,24.96102884,109.63
3905,30-04-2024,Pune,Delhi,Pune-Delhi,1587,19,Rail,SpiceJetCargo,45229,11307,1757,58293,1.933240474,19.3968401,109.63
4335,30-04-2024,Pune,Kolkata,Pune-Kolkata,1173,20,Air,IndigoCargo,93840,42228,7324,143392,6.112190963,29.44934166,109.63
3410,30-04-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,2422,5,Road,SpiceJetCargo,24220,8477,1937,34634,2.859950454,24.47594849,109.63
1240,30-04-2024,Chennai,Mumbai,Chennai-Mumbai,1519,18,Air,SpiceJetCargo,109368,49215,3755,162338,5.937312559,30.31637694,109.63
871,30-04-2024,Chennai,Delhi,Chennai-Delhi,733,6,Road,VRLLogistics,8796,3078,197,12071,2.744656662,25.49913015,109.63
52,30-04-2024,Bangalore,Mumbai,Bangalore-Mumbai,1634,20,Rail,DHL,49020,12255,1156,62431,1.910373317,19.62967116,109.63
1607,30-04-2024,Kolkata,Chennai,Kolkata-Chennai,1720,23,Air,IndigoCargo,158240,71208,12642,242090,6.119565217,29.41385435,109.63
4645,30-04-2024,Kolkata,Delhi,Kolkata-Delhi,336,17,Rail,IndianRail,8568,2142,270,10980,1.922268908,19.50819672,109.63
753,01-05-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,641,9,Rail,DHL,8653,2163,646,11462,1.98682614,18.87105217,109.63
3720,01-05-2024,Pune,Mumbai,Pune-Mumbai,541,22,Air,DHL,47608,21423,2217,71248,5.986220803,30.06821244,109.63
2918,01-05-2024,Bangalore,Chennai,Bangalore-Chennai,2039,6,Air,SpiceJetCargo,48936,22021,1781,72738,5.94556155,30.27440952,109.63
3874,01-05-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,2342,19,Rail,IndianRail,66747,16686,4696,88129,1.980515978,18.93360869,109.63
3876,01-05-2024,Pune,Chennai,Pune-Chennai,1007,24,Road,DHL,48336,16917,3648,68901,2.85091857,24.55261898,109.63
2501,01-05-2024,Chennai,Pune,Chennai-Pune,1463,8,Road,SpiceJetCargo,23408,8192,726,32326,2.761961722,25.34183011,109.63
1526,01-05-2024,Kolkata,Mumbai,Kolkata-Mumbai,1798,22,Air,VRLLogistics,158224,71200,3475,232899,5.887829912,30.5711918,109.63
3064,01-05-2024,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1479,22,Air,BlueDart,130152,58568,7418,196138,6.0279673,29.86060835,109.63
4328,01-05-2024,Pune,Kolkata,Pune-Kolkata,1915,14,Rail,SpiceJetCargo,40215,10053,2072,52340,1.952256621,19.20710737,109.63
701,01-05-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,2028,12,Air,BlueDart,97344,43804,6699,147847,6.07523833,29.62792617,109.63
427,01-05-2024,Pune,Chennai,Pune-Chennai,1155,29,Road,BlueDart,66990,23446,1607,92043,2.747962382,25.47287681,109.63
4947,01-05-2024,Kolkata,Delhi,Kolkata-Delhi,1171,11,Road,IndigoCargo,25762,9016,1079,35857,2.783712445,25.14432328,109.63
4519,01-05-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,1513,30,Rail,IndigoCargo,68085,17021,4497,89603,1.974069178,18.99601576,109.63
2090,02-05-2024,Delhi,Bangalore,Delhi-Bangalore,326,25,Road,IndianRail,16300,5705,685,22690,2.78404908,25.14323491,109.63
2200,02-05-2024,Chennai,Bangalore,Chennai-Bangalore,2235,22,Road,BlueDart,98340,34419,1977,134736,2.740207444,25.54551122,109.63
1403,02-05-2024,Mumbai,Kolkata,Mumbai-Kolkata,853,27,Air,DHL,92124,41455,2171,135750,5.894229517,30.53775322,109.63
973,02-05-2024,Mumbai,Bangalore,Mumbai-Bangalore,1490,11,Rail,SpiceJetCargo,24585,6146,518,31249,1.906589384,19.66782937,109.63
897,03-05-2024,Delhi,Hyderabad,Delhi-Hyderabad,2164,16,Road,IndigoCargo,69248,24236,3572,97056,2.803142329,24.97115068,109.63
333,03-05-2024,Delhi,Bangalore,Delhi-Bangalore,324,30,Rail,VRLLogistics,14580,3645,1134,19359,1.991666667,18.82845188,109.63
3100,04-05-2024,Hyderabad,Pune,Hyderabad-Pune,960,15,Road,DHL,28800,10080,1987,40867,2.837986111,24.66537793,109.63
4232,04-05-2024,Delhi,Bangalore,Delhi-Bangalore,1878,22,Rail,VRLLogistics,61974,15493,4552,82019,1.985163133,18.8895256,109.63
3839,04-05-2024,Chennai,Hyderabad,Chennai-Hyderabad,1384,15,Air,VRLLogistics,83040,37368,3523,123931,5.969701349,30.15226215,109.63
1992,04-05-2024,Mumbai,Bangalore,Mumbai-Bangalore,1476,20,Air,SpiceJetCargo,118080,53136,3268,174484,5.910704607,30.45322207,109.63
792,05-05-2024,Ahmedabad,Pune,Ahmedabad-Pune,999,13,Rail,IndianRail,19480,4870,1186,25536,1.966273966,19.07111529,109.63
850,05-05-2024,Pune,Bangalore,Pune-Bangalore,2069,7,Rail,IndigoCargo,21724,5431,1095,28250,1.950562729,19.22477876,109.63
1022,05-05-2024,Delhi,Kolkata,Delhi-Kolkata,713,10,Road,BlueDart,14260,4991,1092,20343,2.85315568,24.53423782,109.63
428,05-05-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2473,17,Rail,DHL,63061,15765,1660,80486,1.914464451,19.58725741,109.63
2241,05-05-2024,Bangalore,Chennai,Bangalore-Chennai,2062,30,Rail,VRLLogistics,92790,23197,4908,120895,1.954332363,19.18772489,109.63
1611,05-05-2024,Chennai,Hyderabad,Chennai-Hyderabad,1242,12,Road,BlueDart,29808,10432,1130,41370,2.775764895,25.21634034,109.63
4424,05-05-2024,Bangalore,Pune,Bangalore-Pune,1674,24,Road,SpiceJetCargo,80352,28123,2137,110612,2.753185982,25.42490869,109.63
4525,05-05-2024,Hyderabad,Chennai,Hyderabad-Chennai,2493,23,Road,IndigoCargo,114678,40137,7864,162679,2.837144003,24.67251458,109.63
4513,05-05-2024,Pune,Chennai,Pune-Chennai,1782,28,Rail,IndigoCargo,74844,18711,1629,95184,1.907647908,19.65771558,109.63
4897,05-05-2024,Chennai,Mumbai,Chennai-Mumbai,1582,8,Rail,DHL,18984,4746,394,24124,1.906131479,19.67335434,109.63
3815,05-05-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,2406,14,Road,DHL,67368,23578,2032,92978,2.760301627,25.358687,109.63
84,05-05-2024,Bangalore,Kolkata,Bangalore-Kolkata,1711,19,Road,IndianRail,65018,22756,4127,91901,2.826940232,24.76142806,109.63
4394,06-05-2024,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1293,17,Air,IndianRail,87924,39565,6523,134012,6.096719894,29.52347551,108.01
2930,06-05-2024,Chennai,Mumbai,Chennai-Mumbai,1791,30,Air,IndianRail,214920,96714,11500,323134,6.014033129,29.92999808,108.01
4154,06-05-2024,Mumbai,Bangalore,Mumbai-Bangalore,1524,30,Rail,IndianRail,68580,17145,4574,90299,1.975043745,18.98692123,108.01
2488,06-05-2024,Kolkata,Pune,Kolkata-Pune,587,19,Road,IndigoCargo,22306,7807,565,30678,2.750650049,25.44820392,108.01
1038,06-05-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,632,14,Road,VRLLogistics,17696,6193,751,24640,2.784810127,25.13392857,108.01
1170,06-05-2024,Delhi,Mumbai,Delhi-Mumbai,688,26,Rail,SpiceJetCargo,26832,6708,691,34231,1.913629249,19.59627238,108.01
2066,06-05-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,2238,12,Air,DHL,107424,48340,5341,161105,5.998845696,30.00527606,108.01
1244,07-05-2024,Hyderabad,Delhi,Hyderabad-Delhi,308,16,Air,SpiceJetCargo,19712,8870,943,29525,5.991274351,30.042337,108.01
4795,07-05-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,601,17,Air,IndianRail,40868,18390,3067,62325,6.100127239,29.50661853,108.01
3033,07-05-2024,Chennai,Hyderabad,Chennai-Hyderabad,1766,13,Rail,BlueDart,34437,8609,2692,45738,1.992246711,18.82242337,108.01
3353,07-05-2024,Pune,Delhi,Pune-Delhi,1591,9,Rail,VRLLogistics,21478,5369,1110,27957,1.952440813,19.20449261,108.01
1524,07-05-2024,Kolkata,Bangalore,Kolkata-Bangalore,1124,20,Road,SpiceJetCargo,44960,15735,1046,61741,2.746485765,25.48549586,108.01
4704,07-05-2024,Bangalore,Chennai,Bangalore-Chennai,1891,28,Air,IndigoCargo,211792,95306,15017,322115,6.083610335,29.58756966,108.01
2297,07-05-2024,Chennai,Pune,Chennai-Pune,714,30,Road,SpiceJetCargo,42840,14993,2775,60608,2.829505135,24.73765839,108.01
1281,08-05-2024,Delhi,Pune,Delhi-Pune,2367,22,Air,IndianRail,208296,93733,4470,306499,5.885835542,30.58182898,108.01
583,08-05-2024,Pune,Mumbai,Pune-Mumbai,1636,12,Air,VRLLogistics,78528,35337,5617,119482,6.086083945,29.57516613,108.01
663,08-05-2024,Chennai,Bangalore,Chennai-Bangalore,1089,21,Road,VRLLogistics,45738,16008,2360,64106,2.803183349,24.97114155,108.01
3838,08-05-2024,Hyderabad,Pune,Hyderabad-Pune,1306,8,Air,IndigoCargo,41792,18806,3041,63639,6.091022205,29.55106146,108.01
503,08-05-2024,Mumbai,Delhi,Mumbai-Delhi,1913,9,Road,IndianRail,34434,12051,2457,48942,2.842655515,24.62302317,108.01
2042,08-05-2024,Mumbai,Chennai,Mumbai-Chennai,383,14,Rail,VRLLogistics,8043,2010,562,10615,1.979671764,18.93546868,108.01
1928,08-05-2024,Kolkata,Delhi,Kolkata-Delhi,1076,5,Air,VRLLogistics,21520,9684,1095,32299,6.003531599,29.98235239,108.01
2445,08-05-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,408,23,Rail,SpiceJetCargo,14076,3519,786,18381,1.958759591,19.14476906,108.01
4248,08-05-2024,Mumbai,Bangalore,Mumbai-Bangalore,1733,12,Road,VRLLogistics,41592,14557,1408,57557,2.767695711,25.29145021,108.01
4829,09-05-2024,Kolkata,Pune,Kolkata-Pune,1033,16,Rail,BlueDart,24792,6198,1277,32267,1.952262827,19.20847925,108.01
1376,09-05-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1620,18,Air,DHL,116640,52488,6930,176058,6.037654321,29.81290257,108.01
4683,09-05-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1233,23,Road,BlueDart,56718,19851,2984,79553,2.805211749,24.95317587,108.01
3725,09-05-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,485,13,Road,IndigoCargo,12610,4413,403,17426,2.763838224,25.32422816,108.01
2909,10-05-2024,Pune,Ahmedabad,Pune-Ahmedabad,2261,5,Rail,BlueDart,16957,4239,774,21970,1.943387881,19.29449249,108.01
3196,10-05-2024,Kolkata,Delhi,Kolkata-Delhi,2045,28,Air,DHL,229040,103068,13925,346033,6.043188963,29.78559848,108.01
4000,10-05-2024,Pune,Kolkata,Pune-Kolkata,1384,10,Air,SpiceJetCargo,55360,24912,2165,82437,5.956430636,30.2194403,108.01
1220,10-05-2024,Chennai,Pune,Chennai-Pune,1100,28,Air,VRLLogistics,123200,55440,9343,187983,6.103344156,29.49202853,108.01
4095,10-05-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,2441,18,Road,IndigoCargo,87876,30756,2097,120729,2.747712686,25.47523793,108.01
3030,10-05-2024,Mumbai,Delhi,Mumbai-Delhi,883,25,Air,BlueDart,88300,39735,6135,134170,6.077916195,29.61541328,108.01
4746,10-05-2024,Hyderabad,Pune,Hyderabad-Pune,2292,22,Rail,VRLLogistics,75636,18909,2929,97474,1.933087419,19.39901923,108.01
710,10-05-2024,Chennai,Mumbai,Chennai-Mumbai,2441,25,Rail,BlueDart,91537,22884,4335,118756,1.946022122,19.26976321,108.01
3955,10-05-2024,Hyderabad,Delhi,Hyderabad-Delhi,1763,23,Air,SpiceJetCargo,162196,72988,4448,239632,5.909689511,30.4583695,108.01
2106,11-05-2024,Chennai,Mumbai,Chennai-Mumbai,1245,13,Air,SpiceJetCargo,64740,29133,4248,98121,6.062465246,29.69089186,108.01
4240,11-05-2024,Kolkata,Hyderabad,Kolkata-Hyderabad,2483,27,Rail,SpiceJetCargo,100561,25140,5798,131499,1.961471338,19.11801611,108.01
1731,11-05-2024,Hyderabad,Chennai,Hyderabad-Chennai,1710,24,Rail,IndigoCargo,61560,15390,3047,79997,1.949244639,19.23822143,108.01
2317,11-05-2024,Chennai,Delhi,Chennai-Delhi,1848,18,Air,SpiceJetCargo,133056,59875,7680,200611,6.030874218,29.84631949,108.01
4264,11-05-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1705,12,Rail,DHL,30690,7672,708,39070,1.909579668,19.63654978,108.01
2854,11-05-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,2161,18,Rail,IndianRail,58347,14586,3136,76069,1.95560183,19.17469666,108.01
4890,11-05-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1258,10,Road,VRLLogistics,25160,8806,1237,35203,2.798330684,25.0149135,108.01
3844,11-05-2024,Chennai,Bangalore,Chennai-Bangalore,2078,14,Air,DHL,116368,52365,6123,174856,6.010449608,29.94749966,108.01
3019,11-05-2024,Pune,Delhi,Pune-Delhi,1471,9,Road,IndianRail,26478,9267,1170,36915,2.788352595,25.10361642,108.01
3293,11-05-2024,Bangalore,Pune,Bangalore-Pune,1093,30,Air,BlueDart,131160,59022,10418,200600,6.117718817,29.4227318,108.01
1203,11-05-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2311,14,Rail,VRLLogistics,48531,12132,2898,63561,1.964548433,19.0871761,108.01
1865,12-05-2024,Bangalore,Delhi,Bangalore-Delhi,1629,6,Road,IndigoCargo,19548,6841,1111,27500,2.813587068,24.87636364,108.01
1299,12-05-2024,Pune,Mumbai,Pune-Mumbai,830,8,Rail,IndigoCargo,9960,2490,257,12707,1.913704819,19.59549854,108.01
3499,12-05-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,902,9,Rail,IndianRail,12177,3044,556,15777,1.94345898,19.29390885,108.01
4064,12-05-2024,Pune,Kolkata,Pune-Kolkata,1736,8,Rail,DHL,20832,5208,1171,27211,1.959317396,19.13931866,108.01
1767,12-05-2024,Chennai,Bangalore,Chennai-Bangalore,342,24,Road,BlueDart,16416,5745,1312,23473,2.859770955,24.47492864,108.01
1730,12-05-2024,Pune,Chennai,Pune-Chennai,1889,30,Road,BlueDart,113340,39669,8301,161310,2.846479619,24.5917798,108.01
480,12-05-2024,Bangalore,Kolkata,Bangalore-Kolkata,1714,22,Air,IndigoCargo,150832,67874,11452,230158,6.103691524,29.49017631,108.01
3692,12-05-2024,Bangalore,Mumbai,Bangalore-Mumbai,1952,18,Road,DHL,70272,24595,2103,96970,2.75984745,25.36351449,108.01
1920,12-05-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2015,14,Road,DHL,56420,19747,1999,78166,2.770861397,25.26290203,108.01
1140,12-05-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,2140,27,Road,VRLLogistics,115560,40446,3981,159987,2.768899273,25.28080407,108.01
3065,13-05-2024,Delhi,Kolkata,Delhi-Kolkata,2008,22,Rail,BlueDart,66264,16566,1545,84375,1.909973741,19.63377778,108.12
