ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice,New_Fuel_Cost,Scenario1_TotalCost,Scenario3_TotalCost,Scenario4_TotalCost,Ton_Km,CPTK_Original,CPTK_Scenario1,CPTK_Scenario3,CPTK_Scenario4
295,2024-04-04,Kolkata,Pune,Kolkata-Pune,1063,22,Road,IndianRail,46772,16370,2618,65760,2.8119387667835456,24.893552311435524,108.63,18007.0,67397.0,67397.0,25754.769999999997,23386,2.8119387667835456,2.8819379115710255,2.8819379115710255,1.1012900880868894
1329,2024-04-04,Bangalore,Hyderabad,Bangalore-Hyderabad,1958,23,Road,DHL,90068,31523,3374,124965,2.7749034063152287,25.225463129676317,108.63,34675.3,128117.3,128117.3,44118.28,45034,2.7749034063152287,2.8449016298796463,2.8449016298796463,0.9796660301105831
3570,2024-04-04,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1064,7,Rail,SpiceJetCargo,11172,2793,668,14633,1.96468850698174,19.086995147953257,108.63,3072.3,14912.3,14912.3,10303.22,7448,1.9646885069817401,2.00218850698174,2.00218850698174,1.3833539205155745
1439,2024-04-04,Kolkata,Pune,Kolkata-Pune,491,28,Road,IndigoCargo,27496,9623,1928,39047,2.8401949374454465,24.644659000691476,108.63,10585.300000000001,40009.3,40009.3,17538.46,13748,2.8401949374454465,2.91019057317428,2.91019057317428,1.275709921443119
1801,2024-04-05,Kolkata,Delhi,Kolkata-Delhi,1619,13,Air,IndianRail,84188,37884,1961,124033,5.89314391599753,30.5434843952819,108.63,41672.4,127821.4,123986.75799999999,45031.967399999994,21047,5.89314391599753,6.0731410652349505,5.890946833277901,2.1395907920368695
988,2024-04-05,Delhi,Hyderabad,Delhi-Hyderabad,1922,25,Rail,DHL,72075,18018,4072,94165,1.9597294484911552,19.134497955716032,108.63,19819.800000000003,95966.8,95966.8,34500.85,48050,1.9597294484911552,1.9972278876170657,1.9972278876170657,0.7180197710718002
3548,2024-04-05,Chennai,Hyderabad,Chennai-Hyderabad,1665,19,Rail,IndigoCargo,47452,11863,1377,60692,1.9185079816658763,19.54623344098069,108.63,13049.300000000001,61878.3,61878.3,24126.32,31635,1.9185079816658763,1.9560075865339024,1.9560075865339024,0.7626464359095938
2617,2024-04-05,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1111,23,Rail,BlueDart,38329,9582,1081,48992,1.917269987868352,19.55829523187459,108.63,10540.2,49950.2,49950.2,20814.589999999997,25553,1.9172699878683521,1.9547685203302938,1.9547685203302938,0.8145654130630453
3699,2024-04-05,Delhi,Bangalore,Delhi-Bangalore,1744,27,Air,DHL,188352,84758,8473,281583,5.97993119266055,30.100538739909727,108.63,93233.8,290058.8,281357.03599999996,90311.40079999997,47088,5.97993119266055,6.159930343187224,5.9751324328916064,1.917928151546041
1190,2024-04-06,Delhi,Bangalore,Delhi-Bangalore,962,20,Road,DHL,38480,13468,1747,53695,2.790800415800416,25.082409907812647,108.63,14814.800000000001,55041.8,55041.8,22416.83,19240,2.790800415800416,2.860800415800416,2.860800415800416,1.1651159043659045
4086,2024-04-06,Pune,Mumbai,Pune-Mumbai,834,29,Road,IndianRail,48372,16930,1650,66952,2.7682130157942613,25.28677261321544,108.63,18623.0,68645.0,68645.0,26610.0,24186,2.7682130157942613,2.838212188869594,2.838212188869594,1.100223269660134
4832,2024-04-06,Mumbai,Hyderabad,Mumbai-Hyderabad,1952,10,Air,VRLLogistics,78080,35136,1582,114798,5.881045081967213,30.60680499660273,108.63,38649.600000000006,118311.6,114762.25200000001,39674.2656,19520,5.881045081967213,6.0610450819672135,5.879213729508197,2.0324931147540983
1757,2024-04-06,Pune,Ahmedabad,Pune-Ahmedabad,717,16,Road,VRLLogistics,22944,8030,534,31508,2.746513249651325,25.48559096102577,108.63,8833.0,32311.0,32311.0,15441.909999999998,11472,2.746513249651325,2.816509762900976,2.816509762900976,1.3460521269177126
2018,2024-04-06,Ahmedabad,Chennai,Ahmedabad-Chennai,2463,20,Road,DHL,98520,34482,3040,136042,2.761713357693869,25.34658414313227,108.63,37930.200000000004,139490.2,139490.2,47094.12,49260,2.761713357693869,2.8317133576938693,2.8317133576938693,0.9560316686967114
27,2024-04-06,Kolkata,Delhi,Kolkata-Delhi,1117,12,Rail,SpiceJetCargo,20106,5026,731,25863,1.9294986571172783,19.43316707265205,108.63,5528.6,26365.6,26365.6,15745.619999999999,13404,1.9294986571172785,1.9669949268874962,1.9669949268874962,1.1746956132497761
2494,2024-04-06,Pune,Mumbai,Pune-Mumbai,1478,17,Road,VRLLogistics,50252,17588,3508,71348,2.839608373796068,24.651006335146043,108.63,19346.800000000003,73106.8,73106.8,27948.54,25126,2.839608373796068,2.9096075778078485,2.9096075778078485,1.1123354294356445
57,2024-04-06,Ahmedabad,Delhi,Ahmedabad-Delhi,2319,9,Air,VRLLogistics,83484,37567,4761,125812,6.028077236356667,29.859631831621787,108.63,41323.700000000004,129568.70000000001,125681.63900000001,45686.1717,20871,6.028077236356667,6.208073403286858,6.021831201188252,2.188978568348426
996,2024-04-06,Chennai,Ahmedabad,Chennai-Ahmedabad,2423,11,Rail,IndigoCargo,39979,9994,1573,51546,1.9339661576557985,19.38850735265588,108.63,10993.400000000001,52545.4,52545.4,22124.59,26653,1.9339661576557985,1.9714628747232958,1.9714628747232958,0.8300975499943721
1971,2024-04-07,Bangalore,Ahmedabad,Bangalore-Ahmedabad,751,13,Road,VRLLogistics,19526,6834,509,26869,2.752125371299805,25.434515612787973,108.63,7517.400000000001,27552.4,27552.4,14965.629999999997,9763,2.7521253712998055,2.8221243470244803,2.8221243470244803,1.5328925535183855
2709,2024-04-07,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2077,25,Road,IndigoCargo,103850,36347,7006,147203,2.8349157438613384,24.691752206137103,108.63,39981.700000000004,150837.7,150837.7,51951.22,51925,2.8349157438613384,2.90491478093404,2.90491478093404,1.00050495907559
3985,2024-04-07,Pune,Chennai,Pune-Chennai,1210,28,Road,DHL,67760,23716,4387,95863,2.829486422668241,24.739471954768785,108.63,26087.600000000002,98234.6,98234.6,35815.6,33880,2.829486422668241,2.899486422668241,2.899486422668241,1.0571310507674143
902,2024-04-07,Kolkata,Pune,Kolkata-Pune,405,24,Road,SpiceJetCargo,19440,6804,1440,27684,2.848148148148148,24.57737321196359,108.63,7484.400000000001,28364.4,28364.4,14044.99,9720,2.848148148148148,2.9181481481481484,2.9181481481481484,1.4449578189300412
3472,2024-04-07,Mumbai,Chennai,Mumbai-Chennai,1225,8,Air,SpiceJetCargo,39200,17640,1752,58592,5.978775510204081,30.106499180775533,108.63,19404.0,60356.0,58545.32,24495.625999999997,9800,5.978775510204081,6.158775510204082,5.974012244897959,2.4995536734693875
2123,2024-04-07,Mumbai,Bangalore,Mumbai-Bangalore,330,7,Air,IndianRail,9240,4158,627,14025,6.071428571428571,29.64705882352941,108.63,4573.8,14440.8,14007.576,9362.462800000001,2310,6.071428571428571,6.251428571428571,6.063885714285714,4.0530141991342
4443,2024-04-08,Mumbai,Kolkata,Mumbai-Kolkata,1738,18,Rail,VRLLogistics,46926,11731,1327,59984,1.9174018667689556,19.55688183515604,107.91,12904.1,61157.1,61157.1,27027.969999999998,31284,1.9174018667689554,1.9549002685078634,1.9549002685078634,0.8639550568980948
4111,2024-04-08,Hyderabad,Kolkata,Hyderabad-Kolkata,1581,10,Rail,SpiceJetCargo,23715,5928,527,30170,1.9082858950031625,19.648657606894265,107.91,6520.8,30762.8,30762.8,14820.79,15810,1.9082858950031625,1.9457811511701455,1.9457811511701455,0.9374313725490196
3317,2024-04-08,Pune,Mumbai,Pune-Mumbai,1549,19,Road,BlueDart,58862,20601,1994,81457,2.767727905949509,25.29064414353585,107.91,22661.100000000002,83517.1,83517.1,31071.63,29431,2.767727905949509,2.837725527505012,2.837725527505012,1.0557449627943325
337,2024-04-08,Mumbai,Delhi,Mumbai-Delhi,433,21,Road,BlueDart,18186,6365,451,25002,2.749587594853184,25.457963362930965,107.91,7001.500000000001,25638.5,25638.5,14610.98,9093,2.7495875948531836,2.8195864951061256,2.8195864951061256,1.6068382272077422
3292,2024-04-08,Kolkata,Bangalore,Kolkata-Bangalore,1218,27,Rail,BlueDart,49329,12332,3221,64882,1.972936812017272,19.006812367066367,107.91,13565.2,66115.2,66115.2,27396.659999999996,32886,1.972936812017272,2.010436051815362,2.010436051815362,0.8330797299762815
2382,2024-04-08,Bangalore,Delhi,Bangalore-Delhi,779,10,Road,IndianRail,15580,5453,452,21485,2.758023106546855,25.380498021875724,107.91,5998.3,22030.3,22030.3,11997.689999999999,7790,2.758023106546855,2.828023106546855,2.828023106546855,1.540139922978177
257,2024-04-08,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2086,23,Air,BlueDart,191912,86360,5897,284169,5.9229021634916,30.390366296112525,107.91,94996.00000000001,292805.0,284020.85,93067.885,47978,5.9229021634916,6.102901329776147,5.919814289882862,1.9398033473675433
789,2024-04-08,Chennai,Bangalore,Chennai-Bangalore,2495,30,Road,DHL,149700,52395,4884,206979,2.765250501002004,25.31416230632093,107.91,57634.50000000001,212218.5,212218.5,69165.03,74850,2.765250501002004,2.835250501002004,2.835250501002004,0.924048496993988
4914,2024-04-08,Chennai,Bangalore,Chennai-Bangalore,544,6,Air,IndianRail,13056,5875,591,19522,5.981004901960785,30.09425263804938,107.91,6462.500000000001,20109.5,19506.215,11351.3445,3264,5.981004901960785,6.160998774509804,5.97616881127451,3.4777403492647054
4214,2024-04-08,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2287,25,Road,VRLLogistics,114350,40022,4553,158925,2.779623961521644,25.18294793141419,107.91,44024.200000000004,162927.2,162927.2,58579.04,57175,2.779623961521644,2.8496230870135553,2.8496230870135553,1.0245568867512025
254,2024-04-09,Delhi,Hyderabad,Delhi-Hyderabad,641,18,Road,IndianRail,23076,8076,1414,32566,2.8224995666493324,24.798869987103117,107.91,8883.6,33373.6,33373.6,15722.89,11538,2.8224995666493324,2.892494366441324,2.892494366441324,1.3627049748656612
3677,2024-04-09,Delhi,Ahmedabad,Delhi-Ahmedabad,1277,25,Air,IndigoCargo,127700,57465,6824,191989,6.013750978856695,29.931402319924576,107.91,63211.50000000001,197735.5,191803.435,63420.260500000004,31925,6.013750978856695,6.193750978856696,6.007938449490995,1.9865390916209869
575,2024-04-09,Chennai,Hyderabad,Chennai-Hyderabad,2073,9,Rail,SpiceJetCargo,27985,6996,775,35756,1.9164924693144665,19.565946973934444,107.91,7695.6,36455.6,36455.6,16499.51,18657,1.9164924693144665,1.953990459345018,1.953990459345018,0.8843602937235353
2972,2024-04-09,Mumbai,Kolkata,Mumbai-Kolkata,1333,24,Rail,DHL,47988,11997,2309,62294,1.9471742935733931,19.25867659806723,107.91,13196.7,63493.7,63493.7,27728.949999999997,31992,1.9471742935733933,1.9846742935733932,1.9846742935733932,0.8667463740935233
1381,2024-04-09,Mumbai,Pune,Mumbai-Pune,1550,19,Road,SpiceJetCargo,58900,20615,1742,81257,2.759151103565365,25.37012195872356,107.91,22676.500000000004,83318.5,83318.5,32888.75,29450,2.759151103565365,2.829151103565365,2.829151103565365,1.1167657045840407
1915,2024-04-09,Bangalore,Kolkata,Bangalore-Kolkata,2298,13,Air,VRLLogistics,119496,53773,8311,181580,6.078195086027984,29.613944266989755,107.91,59150.3,186957.3,181348.58099999998,62006.224299999994,29874,6.078195086027984,6.258194416549507,6.070448584053022,2.075591628171654
1014,2024-04-09,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,682,22,Rail,DHL,22506,5626,1528,29660,1.9768061850173289,18.968307484828053,107.91,6188.6,30222.6,30222.6,14896.309999999998,15004,1.9768061850173286,2.0143028525726474,2.0143028525726474,0.9928225806451612
123,2024-04-09,Kolkata,Pune,Kolkata-Pune,673,12,Road,SpiceJetCargo,16152,5653,1126,22931,2.8394006934125806,24.65221752213161,107.91,6218.3,23496.3,23496.3,12584.56,8076,2.8394006934125806,2.9093982169390786,2.9093982169390786,1.5582664685487864
3322,2024-04-09,Pune,Chennai,Pune-Chennai,477,14,Road,BlueDart,13356,4674,845,18875,2.826445043426176,24.76291390728477,107.91,5141.400000000001,19342.4,19342.4,12147.94,6678,2.8264450434261756,2.89643605870021,2.89643605870021,1.819098532494759
2616,2024-04-09,Bangalore,Kolkata,Bangalore-Kolkata,2157,9,Road,DHL,38826,13589,2720,55135,2.8401071446968524,24.64677609503945,107.91,14947.900000000001,56493.9,56493.9,24549.82,19413,2.8401071446968524,2.910106629578118,2.910106629578118,1.264607221964663
2036,2024-04-10,Kolkata,Bangalore,Kolkata-Bangalore,1490,19,Road,VRLLogistics,56620,19817,1916,78353,2.767679265277287,25.29194797901803,107.91,21798.7,80334.7,80334.7,31662.51,28310,2.767679265277287,2.837679265277287,2.837679265277287,1.1184214058636524
541,2024-04-10,Ahmedabad,Chennai,Ahmedabad-Chennai,964,29,Air,BlueDart,111824,50320,5860,168004,6.009586493060524,29.95166781743292,107.91,55352.00000000001,173036.0,167844.91999999998,55600.53599999999,27956,6.009586493060524,6.189583631420804,6.00389612247818,1.9888587780798395
1472,2024-04-10,Kolkata,Bangalore,Kolkata-Bangalore,1460,21,Air,DHL,122640,55188,7847,185675,6.05593607305936,29.722902921771915,107.91,60706.8,191193.8,185457.98599999998,63199.49579999999,30660,6.05593607305936,6.23593607305936,6.048857990867579,2.061301232876712
2237,2024-04-10,Pune,Ahmedabad,Pune-Ahmedabad,1727,14,Road,VRLLogistics,48356,16924,2001,67281,2.782736371908346,25.154204010047412,107.91,18616.4,68973.4,68973.4,26440.629999999997,24178,2.782736371908346,2.852733890313508,2.852733890313508,1.093582182149061
279,2024-04-10,Kolkata,Pune,Kolkata-Pune,2151,14,Air,IndianRail,120456,54205,6118,180779,6.003154678886896,29.984124262220725,107.91,59625.50000000001,186199.5,180613.51499999998,59719.72449999999,30114,6.003154678886896,6.183154014743973,5.997659394301653,1.9831216211728762
2847,2024-04-10,Kolkata,Chennai,Kolkata-Chennai,1284,8,Road,SpiceJetCargo,20544,7190,1441,29175,2.840245327102804,24.64438731790917,107.91,7909.000000000001,29894.0,29894.0,15594.539999999999,10272,2.840245327102804,2.910241433021807,2.910241433021807,1.518160046728972
2821,2024-04-10,Ahmedabad,Pune,Ahmedabad-Pune,1897,15,Rail,DHL,42682,10670,3163,56515,1.9861184326128976,18.879943377864283,107.91,11737.000000000002,57582.0,57582.0,23133.67,28455,1.9861184326128976,2.0236162361623617,2.0236162361623617,0.8129913899138991
2291,2024-04-10,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1904,27,Rail,BlueDart,77112,19278,3492,99882,1.9429271708683475,19.300774914398996,107.91,21205.800000000003,101809.8,101809.8,37364.93,51408,1.9429271708683473,1.9804271708683474,1.9804271708683474,0.7268310379707439
3674,2024-04-10,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1753,19,Air,BlueDart,133228,59952,9581,202761,6.087639234995646,29.56781629603326,107.91,65947.20000000001,208756.2,202493.514,66577.5842,33307,6.087639234995646,6.2676374335725225,6.079608310565346,1.998906662263188
670,2024-04-10,Delhi,Hyderabad,Delhi-Hyderabad,1984,21,Air,VRLLogistics,166656,74995,9831,251482,6.035954301075269,29.82121980897241,107.91,82494.5,258981.5,251212.055,81074.42649999999,41664,6.035954301075269,6.215953821044547,6.029475206413211,1.9459107742895543
3823,2024-04-10,Mumbai,Hyderabad,Mumbai-Hyderabad,1337,14,Road,BlueDart,37436,13102,2747,53285,2.8467250774655413,24.58853335835601,107.91,14412.2,54595.2,54595.2,21624.149999999998,18718,2.8467250774655413,2.916721871994871,2.916721871994871,1.1552596431242652
3819,2024-04-11,Chennai,Bangalore,Chennai-Bangalore,626,9,Road,IndigoCargo,11268,3943,639,15850,2.813276535321264,24.876971608832807,107.91,4337.3,16244.3,16244.3,10372.77,5634,2.813276535321264,2.8832623358182463,2.8832623358182463,1.8411022364217253
4748,2024-04-11,Mumbai,Kolkata,Mumbai-Kolkata,1358,12,Road,SpiceJetCargo,32592,11407,1226,45225,2.775220913107511,25.222775013819792,107.91,12547.7,46365.7,46365.7,22590.55,16296,2.775220913107511,2.845219685812469,2.845219685812469,1.3862635002454589
4767,2024-04-11,Chennai,Hyderabad,Chennai-Hyderabad,593,25,Road,DHL,29650,10377,916,40943,2.7617537942664416,25.34499181789317,107.91,11414.7,41980.7,41980.7,18157.039999999997,14825,2.7617537942664416,2.83175042158516,2.83175042158516,1.2247581787521078
2243,2024-04-11,Chennai,Mumbai,Chennai-Mumbai,2392,22,Road,DHL,105248,36836,4997,147081,2.7949414715719065,25.04470325874858,107.91,40519.600000000006,150764.6,150764.6,50449.28,52624,2.7949414715719065,2.8649399513529947,2.8649399513529947,0.9586743691091517
950,2024-04-11,Ahmedabad,Delhi,Ahmedabad-Delhi,1808,28,Air,IndigoCargo,202496,91123,11440,305059,6.025975821744627,29.870615192470968,107.91,100235.3,314171.3,304746.16099999996,99405.52829999998,50624,6.025975821744627,6.205975426675095,6.019796163874841,1.963604778365992
2456,2024-04-11,Chennai,Kolkata,Chennai-Kolkata,1373,12,Rail,BlueDart,24714,6178,1719,32611,1.9793032289390629,18.944527920026985,107.91,6795.8,33228.8,33228.8,19406.39,16476,1.9793032289390629,2.0168001942218985,2.0168001942218985,1.1778580966253944
2470,2024-04-11,Delhi,Chennai,Delhi-Chennai,511,18,Rail,VRLLogistics,13797,3449,359,17605,1.9140030441400304,19.591025276909967,107.91,3793.9,17949.9,17949.9,11575.98,9198,1.9140030441400304,1.9515003261578605,1.9515003261578605,1.25853228962818
4382,2024-04-11,Hyderabad,Bangalore,Hyderabad-Bangalore,792,27,Air,IndianRail,85536,38491,6691,130718,6.112888140665919,29.44582995455867,107.91,42340.100000000006,134567.1,130530.087,46006.1461,21384,6.112888140665919,6.292887205387205,6.104100589225589,2.1514284558548447
253,2024-04-11,Hyderabad,Chennai,Hyderabad-Chennai,1617,23,Road,SpiceJetCargo,74382,26033,4453,104868,2.81971444704364,24.82454132814586,107.91,28636.300000000003,107471.3,107471.3,38414.06,37191,2.8197144470436397,2.8897125648678443,2.8897125648678443,1.032885913258584
944,2024-04-12,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1798,10,Rail,IndianRail,26970,6742,1972,35684,1.984649610678532,18.893621791279006,107.91,7416.200000000001,36358.2,36358.2,16150.25,17980,1.9846496106785316,2.0221468298109007,2.0221468298109007,0.898234149054505
2940,2024-04-12,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1310,26,Road,IndigoCargo,68120,23842,5077,97039,2.849060481503229,24.5695029833366,107.91,26226.2,99423.2,99423.2,35069.75,34060,2.8490604815032294,2.9190604815032297,2.9190604815032297,1.02964621256606
719,2024-04-12,Mumbai,Delhi,Mumbai-Delhi,902,28,Road,SpiceJetCargo,50512,17679,2275,70466,2.7900696864111496,25.088695257287203,107.91,19446.9,72233.9,72233.9,28589.6,25256,2.7900696864111496,2.8600688945201136,2.8600688945201136,1.1319923978460564
76,2024-04-12,Chennai,Mumbai,Chennai-Mumbai,654,27,Rail,BlueDart,26487,6621,1376,34484,1.9528825461547172,19.20020879248347,107.91,7283.1,35146.1,35146.1,15763.73,17658,1.9528825461547175,1.9903782987880847,1.9903782987880847,0.8927245441159815
2465,2024-04-12,Kolkata,Mumbai,Kolkata-Mumbai,2159,18,Rail,VRLLogistics,58293,14573,3322,76188,1.9604755287941948,19.127684149734865,107.91,16030.300000000001,77645.3,77645.3,29999.8,38862,1.9604755287941948,1.9979748854922548,1.9979748854922548,0.7719571818228603
4591,2024-04-12,Pune,Bangalore,Pune-Bangalore,1267,21,Rail,IndigoCargo,39910,9977,2998,52885,1.9876348329387004,18.865462796634205,107.91,10974.7,53882.7,53882.7,23635.839999999997,26607,1.9876348329387004,2.0251324839327993,2.0251324839327993,0.8883316420490847
1766,2024-04-13,Delhi,Mumbai,Delhi-Mumbai,627,14,Rail,IndianRail,13167,3291,444,16902,1.9254955570745045,19.47106851260206,107.91,3620.1000000000004,17231.1,17231.1,10375.72,8778,1.9254955570745045,1.9629870129870128,1.9629870129870128,1.1820141262246524
4857,2024-04-13,Delhi,Ahmedabad,Delhi-Ahmedabad,651,21,Road,IndigoCargo,27342,9569,1179,38090,2.7861897447150903,25.12207928590181,107.91,10525.900000000001,39046.9,39046.9,17593.3,13671,2.7861897447150903,2.8561846243873896,2.8561846243873896,1.2869065905932264
2082,2024-04-13,Pune,Chennai,Pune-Chennai,1485,6,Rail,SpiceJetCargo,13365,3341,359,17065,1.915263748597082,19.578083797245824,107.91,3675.1000000000004,17399.1,17399.1,11564.95,8910,1.915263748597082,1.9527609427609427,1.9527609427609427,1.2979741863075198
1874,2024-04-13,Mumbai,Pune,Mumbai-Pune,1323,30,Air,BlueDart,158760,71442,9467,239669,6.038523557571176,29.808611042729765,107.91,78586.20000000001,246813.2,239408.804,79715.8412,39690,6.038523557571176,6.218523557571177,6.031967850844041,2.008461607457798
